product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
郑州,流通,新城,粽子,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,餐饮,雁塔,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,雁塔,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,雁塔,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,雁塔,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,雁塔,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,雁塔,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,莲湖,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,莲湖,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,碑林,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,莲湖,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,莲湖,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,未央,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,新城,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,碑林,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,碑林,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,餐饮,新城,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,新城,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,新城,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,雁塔,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,新城,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,新城,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,新城,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,新城,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,新城,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,新城,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,新城,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,新城,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,新城,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,新城,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
北京,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
北京,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
北京,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
乐山,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
重庆,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
北京,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
重庆,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
重庆,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
重庆,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
重庆,餐饮,新城,火锅底料,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,餐饮,新城,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,新城,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,未央,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,未央,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,未央,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,未央,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,未央,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,灞桥,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,灞桥,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,新城,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,农贸市场,莲湖,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,莲湖,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,莲湖,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,莲湖,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,餐饮,未央,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,农贸市场,未央,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,餐饮,未央,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
安阳,餐饮,未央,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,餐饮,灞桥,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,灞桥,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,灞桥,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,灞桥,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,灞桥,PCR,未知,西安市食品药品检验所,Whether_qualified是否合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,碑林,新鲜水果类,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,长安,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
product_unit_address标示生产单位地址,农贸市场,未央,生鲜肉,未知,西安市食品药品检验所,合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
西安,餐饮,雁塔,自制饮料,未知,西安市食品药品检验所,Whether_qualified是否合格
